glid,fk_eto_mcat_id,glcat_mcat_name
10069547,28697,Foil Sealing Machine
10069547,140826,Vegetable Dehydration Machine
10069547,142048,Tray Sealer Machine
10069547,122552,Roasting Machine
10138709,147977,Vessel Sealing System
10138709,443570,Endoscopy Machine
10138709,215899,Surgical Monitor
10138709,194329,Karl Storz Medical Equipment
10138709,12956,CMOS Camera
10139458,40997,Welding Machine
10139458,27998,Electric Winch
10139458,3706,Chain Pulley Block
10139458,126608,Single Wheel Barrow
10139458,10971,Induction Motors
10150246,22712,Plastic Baby Feeding Bottle
10150246,22736,Baby Wipe
10150246,22704,Plastic Baby Bottle
10150246,443896,Glass Baby Feeding Bottle
10150246,65056,Baby Wet Wipe
10186530,3488,Wood Adhesive
10186530,178873,Fevicol Adhesive
10186530,192472,Waterproof Adhesive
10186530,138612,Fabric Glue
10186530,2879,Synthetic Adhesives
10221413,151066,Ayurvedic Liver Tonic
10221413,151067,Ayurvedic Health Tonic
10221413,180941,Cissus Quadrangularis Capsules
10221413,11203,Cough Syrup
10221413,4475,Blood Purifier Syrup
10293098,147241,Interlocking Tiles
10293098,217093,Interlocking bricks
10293098,10230,Interlocking Pavers
10293098,191470,Concrete Paver Block
10293098,33865,Paver Blocks
10302847,10658,Hockey Sticks
10302847,11051,Goalkeeper Kit
10302847,29927,Gym Bags
10302847,27446,Field Hockey Balls
10302847,42311,Hockey Stick Bags
10547276,177988,Sherwani Fabric
10547276,482,Embroidered Fabrics
10547276,6976,Embroidered Silk Fabric
10547276,126357,Ethnic Fabric
10547276,127589,Wedding Sherwani
10595878,182091,Delta VFD
10595878,43342,VFD Panels
10595878,26023,Control Panel Board
10595878,187162,Hitachi Inverter Drives
10595878,159934,AC Drive Panel
10662886,167429,Stainless Steel Letter
10662886,152841,Acrylic Name Plate
10662886,181452,LED Sign Board
10662886,181453,Acrylic LED Sign Board
10662886,38727,Steel Letters
10763135,29161,Galvanized Iron Pipes
10763135,141382,Solar Panel Mounting Structure
10763135,193725,APL Apollo MS Pipe
10763135,185527,GI square Pipe
10763135,38256,Square Pipes
10815847,151290,Underwater Inspection Services
10815847,142869,Underwater Welding Service
10815847,113784,Ship Repairing Services
10815847,151283,Underwater Engineering Works
10815847,177660,Desilting Service
10887106,43023,Fly Ash Brick Making Machine
10887106,5385,Brick Making Machines
10887106,192424,Automatic Fly Ash Brick Plant
10887106,41736,Vibrating Tables
10887106,42742,Hydraulic Brick Making Machine
10984247,127494,Facial Kit
10984247,11137,Green Herbal Tea
10984247,2820,Sunscreen Gel
10984247,39114,Sunscreen
10984247,2822,Sunscreen Lotion
11120715,220254,Industrial Plastic Pallet
11120715,253,Plastic Pallets
11120715,181532,Industrial Plastic Crate
11120715,30009,Hand Pallet Truck
11120715,6048,Plastic Crates
11217954,4230,Bandhani Saree
11217954,4227,Banarasi Sarees
11217954,178043,Bandhani Dupatta
11217954,12972,Designer Sarees
11217954,12002,Georgette Sarees
11354666,178465,Wooden Chopping Board
11354666,20240,Wooden Tray
11354666,3801,Chopping Boards
11354666,220433,Serving Wooden Platter
11354666,41374,Wooden Plate
11562476,179028,Blue Star Water Cooler
11562476,95324,Stainless Steel Hood
11562476,179008,Daikin Split Air Conditioners
11562476,140004,Air Conditioner Installation Services
11562476,184103,Blue Star Split Air Conditioners
11744036,7867,Steam Coal
11744036,114283,Coal
11744036,180300,Black Coal
11744036,3890,Coal Dust
11744036,113678,ROM Coal
11783465,445299,Glass Jewelry Box
11783465,96127,Glass Photo Frame
11783465,160638,Terrariums
11783465,9048,Hanging Photo Frame
11783465,5485,Candle Lantern
11996094,20908,Seed Drills
11996094,655512,Seed Drill Parts
11996094,144689,Tractor Drawn Seed Cum Fertilizer Drill
11996094,50669,Agriculture Machine Parts
12043864,176374,Guniting Services
12043864,37735,Shotcrete Machines
12043864,159259,Pneumatic Guniting Machine
12043864,169194,Canal Constructions Services
12043864,37734,Shotcrete Equipment
12048727,160265,Aluminum Office Partition
12048727,49783,Aluminium Partitions
12048727,21761,Aluminium Sliding Window
12048727,167966,Aluminium Partition Works
12048727,39959,Toughened Glass
12183114,181169,Aditya Birla Bleaching Powder
12183114,3631,Caustic Soda Flakes
12183114,141380,Soda Ash Light
12183114,5896,Phosphoric Acid
12183114,3630,Caustic Soda
12264085,20176,Wire Brush
12264085,112061,Plastic Handle Wire Brushes
12264085,129869,Twist Knot Brushes
12264085,10128,Industrial Wire Brushes
12264085,41477,Wooden Brush
12302018,29006,Freight Forwarding Services
12302018,41987,Shipping Services
12302018,84088,Air Cargo Service
12302018,31768,Marine Engine
12302018,159675,Air Compressor Rental
12533996,185221,Kashmiri Saffron
12533996,42489,Saffron
12533996,441885,Shilajit Resin
12533996,127342,Natural Saffron
12533996,177417,Shilajit Extract
12555337,8206,Rockwell Hardness Tester
12555337,2657,Universal Testing Machine
12555337,23605,Brinell Hardness Testers
12555337,35814,Profile Projectors
12555337,35075,Portable Hardness Tester
12561656,4061,Copper Sulphate
12561656,148592,Copper Sulfate Powder
12561656,10868,Hydrochloric Acid
12561656,5468,Calcium Fluoride
12561656,37299,Sodium Fluoride
12605674,132268,Industrial Reverse Osmosis Plant
12605674,43988,Reverse Osmosis Plants
12605674,181573,SS RO Plant
12605674,187709,Industrial RO Membranes
12605674,20513,RO Membranes
12679539,187229,Hand Pump Cylinder
12679539,183410,India Mark II Hand Pump
12679539,11810,Hand Pump Parts
12679539,152517,PVC Garden Pipe
12679539,236803,Hand Pump Washer
12699577,156193,Colour Coated Roofing Sheet
12699577,73160,PUF Sandwich Panel
12699577,80220,Decking Sheet
12699577,20477,Insulated Roofing Panels
12699577,144811,PUF Insulated Wall Panel
12709508,37335,Solar Panels
12709508,100299,Monocrystalline Solar Panel
12709508,139150,Solar Water Pump
12709508,193973,Waaree Solar Panels
12709508,443472,Loom Solar Panel
12734284,547,Oil Filters
12734284,3974,Condensers
12734284,161802,Aluminum Fan Blades
12734284,11947,Gas Heat Exchanger
12734284,180188,Cooling Tower Fan Blade
13034161,222876,Azan Display
13034161,27891,Electronic Indicators
13034161,41405,World Time Clock
13034161,26607,Digital Display
13034161,32165,LED Digital Clock
13073548,13540,Cotton Napkin
13073548,26560,Dishcloths
13073548,5507,Canvas Tote Bags
13073548,888,Window Curtains
13073548,25495,Cotton Kitchen Towel
13082969,7627,Sofa Covers
13082969,185588,Designer Lehenga Choli
13082969,5763,Party Gowns
13082969,184596,Velvet Bed Sheet
13082969,185568,Designer Lehenga
13420684,143193,Human Albumin Injection
13420684,162382,Darbepoetin Alfa Injection
13420684,163720,Normal Immunoglobulin Injection
13420684,224667,Teriparatide Injection
13420684,161859,Enoxaparin Injection
13529869,9729,MS Plates
13529869,187356,Cultivator Tines
13529869,44214,MS Circle
13529869,31734,Marine Radar
13529869,172320,MS Plate Cutting
13614547,161312,Solar Rooftops
13614547,184030,On Grid Solar Power Systems
13614547,37340,Solar Power Systems
13614547,182811,Off Grid Solar Power Plant
13614547,154471,Hybrid Solar Inverter
13652915,13082,Pyrite Stone
13652915,121266,Yellow Sapphire
13652915,65661,Gemstone Bracelet
13652915,80280,Emerald
13652915,8336,Ruby Gemstone
13917907,37049,Soil Testing Kits
13917907,18773,TDS Meter
13917907,166307,Wood Moisture Meter
13917907,15489,Dissolved Oxygen Meter
13917907,39457,Water Testing Meters
13930091,2091,Epoxy Resins
13930091,7178,Polyurethane Resin
13930091,656154,Epoxy Art Resin
13930091,18285,Potting Resin
13930091,27941,Epoxy Hardeners
13977818,180540,Leather Safety Shoes
13977818,189356,Tiger Safety Shoes
13977818,18399,PVC Raincoat
14125829,179512,Red Ochre Powder
14125829,159889,Red Ocher
14125829,281005,Yellow Ocher
14125829,41553,Yellow Oxide
14125829,36252,Red Oxide
14163654,216530,Hamam Water Heater
14163654,158941,Wood Fired Water Heater
14163654,68,Industrial Hot Water Boilers
14163654,159550,Water Boilers
14163654,133834,Electric Geyser
14181429,1223,Jute Bags
14181429,5507,Canvas Tote Bags
14181429,10394,Jute Gift Bags
14181429,11197,Cotton Tote Bags
14181429,2291,Tote Bags
14224544,208734,Syngenta Insecticide
14224544,217678,Bayer Insecticides
14224544,205669,Syngenta Fungicides
14224544,224442,FMC Insecticides
14224544,224455,Adama Herbicides
14552682,136846,BOPP Tape Slitting Machine
14552682,136732,Adhesive Tape Making Machine
14552682,141629,Bopp Self Adhesive Tape Machine
14552682,101968,Cello Tape Machine
14552682,150529,Tape Cutting Machine
14768341,41735,Torans
14768341,127409,Moti Toran
14768341,140191,Metal Diya
14768341,43609,Puja Accessories
14768341,36187,Religious Gift
15036647,185017,Asian Emulsion Paints
15036647,5688,Paint Remover
15036647,89778,Fiberglass Mesh
15036647,36760,Sandpaper
15036647,178938,Exterior Emulsion Paint
15059297,107091,Ball Pen Making Machine
15059297,214618,Use And Throw Pen Making Machine
15059297,150742,Pen Assembly Machine
15059297,134150,Pencil Making Machine
15059297,85566,Automatic Assembly Machines
15062134,43202,Rotavator
15062134,7463,Disc Harrow
15062134,164251,Multi Speed Rotavator
15062134,20908,Seed Drills
15062134,180646,Bund Maker
15298791,156801,Meditation Floor Chair
15298791,219287,Yoga Chair
15298791,137815,Mobile Anti Radiation Chip
15298791,94600,Yoga Accessories
15298791,22745,Back Support Belts
15467891,68241,Indoor Water Fountains
15467891,30661,Indoor Fountain
15467891,14098,Fiberglass Fountain
15467891,165907,FRP Fountains
15467891,72799,Water Fountain
15489732,87797,Metal Bunk Bed
15489732,104746,Garment Display Rack
15489732,36364,Retail Display Rack
15489732,235626,Metal Mobile Stands
15489732,186610,Shoe Display Rack For Shop
15619642,145249,Gate Light
15619642,187712,Decorative Hanging Lights
15619642,39406,Wall Light
15619642,16039,Hanging Chandelier
15619642,4631,Brass Chandeliers
15659768,23855,Broken Rice
15659768,152943,Sona Masoori Rice
15659768,445274,Fortified Rice
15659768,655786,Sortex Rice
15659768,217092,IR-64 Rice
15741212,221665,Godrej Safety Locker
15741212,481,Fire Proof Safes
15741212,187375,Jewellery Locker
15741212,181987,Safety Locker
15741212,188933,Steel Security Safe
15743631,170993,Gas Pipeline Installation Services
15743631,44010,Welding Services
15743631,144862,LPG Installation Services
15743631,175009,Gas Pipeline Fitting Services
15743631,34423,Pipeline Construction
15826716,148769,Wooden Flush Doors
15826716,94914,Laminate Door
15826716,159032,Plywood Door
15826716,29029,FRP Doors
15826716,156916,Pine Wood Flush Door
15843407,181778,Kirloskar Diesel Generator
15843407,13467,Diesel Generator
15843407,37848,Silent Diesel Generator
15843407,184867,Mahindra Diesel Generator
15843407,12771,DG Sets
15908263,96335,Football Jersey
15908263,222315,Cricket Jersey
15908263,136631,Men Sublimation T-Shirt
15908263,38659,Sports Jersey
15908263,183897,Men Sports T-Shirt
15974601,55749,California Almond
15974601,34432,Pistachio
15974601,5596,Cashew Nuts
15974601,185514,Split Cashew Nut
15974601,68036,Organic Almond
16057650,145204,RCC Cutting Services
16057650,173298,RCC Core Cutting
16057650,169020,Slab Cutting Services
16057650,174108,Concrete Core Cutting Service
16057650,44697,Core Cutting Services
16226484,87661,Food Processing Plant
16226484,38564,Vegetable Processing Plant
16226484,141303,Fruit Grading Machine
16226484,2710,Vegetable Dehydration Plant
16226484,127516,IQF Freezer
16262210,153395,Triamcinolone Acetonide Injections
16262210,177879,Cyproheptadine Syrup
16262210,159107,Vitamin B Complex Syrup
16262210,162186,Appetite Stimulant Syrup
16262210,442060,Aceclofenac Paracetamol Serratiopeptidase Tablet
16307636,189267,Laddu Gopal Dress
16307636,55877,God Statue Dress
16307636,268507,Karwa Chauth Thali Set
16307636,216507,Laddu Gopal Mukut
16307636,65885,Festival Decorations
16331537,161774,Petrol Chain Saw
16331537,9843,Marble Cutter
16331537,189457,STIHL Chainsaw
16331537,146545,Marble Cutting Blade
16331537,80116,Chainsaw Spare Parts
16494353,5850,PET Jars
16494353,147593,Packaging Jar
16494353,156504,PET Cans
16494353,1425,PET Bottles
16494353,185124,Plastic Sweet Box
16550602,166927,Trailer King Pins
16550602,64732,Trailer Spare Parts
16550602,80169,Container Lock
16550602,68944,Truck Trailer
16550602,53706,Container Twist Lock
16582975,40604,Vacuum Chambers
16582975,164741,KF Clamp
16582975,186928,Vacuum Fittings
16582975,42046,Glove Boxes
16582975,13706,Chemical Vapor Deposition System
16611318,22519,Ball Screw Actuators
16611318,85540,Air Bellow
16611318,141409,XY Tables
16611318,5089,Pneumatic Cylinder
16611318,15081,Air Spring
16692281,162721,Prostate Care Capsules
16692281,226816,Ayurvedic Thyroid Capsules Tablets
16692281,245803,Ayurvedic Fever Tablet
16692281,172045,Varicose Veins Treatment
16727403,158713,Night Cream
16727403,187642,Skin Lightening Cream
16727403,9499,Skin Creams
16727403,6218,Face Cream
16991806,30719,Industrial Sheds
16991806,136750,Prefabricated Factory Shed
16991806,78465,Construction Service
16991806,166432,Prefabricated Warehouse
16991806,220929,Tin Shed
17046967,154471,Hybrid Solar Inverter
17046967,185610,Off Grid Solar Inverter
17046967,37335,Solar Panels
17046967,172695,Solar Panel Installation
17046967,202031,Adani Solar Panels
17245704,107119,School Benches And Desks
17245704,181794,Plastic Dustbin
17245704,106896,Cycle Rickshaw & Thela
17245704,217407,Nilkamal Dustbins
17245704,37335,Solar Panels
17684552,146573,Wedding Sofa
17684552,95946,Wedding Chair
17684552,3548,Wooden Sofa Set
17684552,190910,Catering Counter
17684552,183010,Wooden Diwan
17819141,25203,Currency Counting Machines
17819141,204030,Balaji Billing Machines
17819141,42998,Milk Analyzer
17819141,181563,Thermal Receipt Printer
17819141,34547,Parking Ticket Machines
17866474,156791,Jaw Crusher Toggle Plate
17866474,104972,Cone Crusher Parts
17866474,178254,Cone Mantle
17866474,80196,Crusher Spare Parts
17866474,85505,Rubber Beading
17996065,190587,Kabaddi Mats
17996065,3591,Wrestling Mat
17996065,29936,Gymnastics Equipment
17996065,72662,Landing Mattress
17996065,80510,Judo Mat
18173455,42531,Tipper Trucks
18173455,74876,Tractor Tipping Trailer
18173455,185976,Side Wall Trailer
18173455,68944,Truck Trailer
18173455,28568,Flatbed Trailers
18211058,28608,Flour Bag
18211058,84725,Food Packaging Pouches
18211058,85957,Packaging Pouch
18211058,181687,Printed Bopp Bag
18211058,49949,Animal Feed Bag
18211578,6048,Plastic Crates
18211578,6033,Plastic Bins
18211578,178133,Polypropylene Corrugated Box
18211578,209584,Aristo Plastic Crates
18211578,94738,Plastic Storage Bin
18333870,141966,Power Weeder
18333870,139374,Power Reaper
18333870,147494,Soybean Reaper
18333870,139362,Paddy Reaper
18333870,35540,Power Tiller
18398615,8970,Raw Cotton
18398615,50577,Raw Cotton Bale
18776630,39397,Waffle Maker
18776630,315646,Egg Roll Making Machine
18776630,20520,Aluminium Milk Cans
18776630,147114,Softy Making Machine
18776630,154773,Chicken Cutting Machine
19065662,19129,Shiva Statue
19065662,70078,Radha Krishna Statues
19065662,16441,Kali Statue
19065662,219336,Kamadhenu Cow and Calf Statue
19065662,86104,Horse Sculpture
19138444,177154,Cow Mat
19138444,8301,Rubber Floor Mats
19138444,80786,Pet Mat
19138444,81076,Rubber Stable Mat
19138444,1574,Rubber Mats
19191731,214323,MANN Oil Filters
19191731,8277,RPM Meter
19191731,204535,Shell Compressor Oil
19191731,184758,Screw Compressor Spare
19191731,3196,Air Compressor Spares
19318148,107038,Cell Counter
19318148,30267,Hematology Analyzers
19318148,347693,Fully Automated Biochemistry Analyzer
19318148,24020,Chemistry Analyzers
19318148,179848,Semi Auto Analyser
19337548,650576,New Ortho Power Tablets
19337548,151432,Herbal Sexual Health Power Capsules
19337548,215317,Ortho Nil Powder
19337548,280413,Gopal Herbal Joint Pain Relief Powder
19337548,226813,Herbal Joint Pain Relief Tablets
20301448,17255,Jig Saw
20301448,654428,Jigsaw Machine
20301448,190910,Catering Counter
20301448,49918,Carving Tools
20301448,178530,Wood Turning Lathe Machines
20462349,27068,Dustless chalk
20462349,43571,Blackboard Chalk
20462349,22389,Modelling Clay
20462349,69671,School Chalk
20462349,181320,Office File
20473405,45872,House Construction Services
20473405,173258,Shades Fabrication Services
20473405,56268,False Ceiling Services
20473405,28191,Fabrication Works
20473405,220929,Tin Shed
20478982,43766,Coir Pot
20478982,146866,Mulch Mats
20478982,163963,Coir Pole
20478982,104010,Coco Peat Disc
20478982,78104,Coir Sheet
20484661,29930,Gym Mat
20484661,99828,Gym Floor Tiles
20484661,1690,Rubber Floorings
20484661,36617,Rubber Rolls
20484661,36592,Rubber Floor Tile
20543265,34448,Pizza Oven
20543265,83914,Deck Ovens
20543265,16807,Planetary Mixer
20543265,146969,Bakery Mixer
20543265,4209,Bakery Oven
20672984,52897,Cooler Motor
20672984,21384,Air Coolers
